puuid,region
gmZaaowWPi1h7PmfAGOu-6X_4RLsLmaGYW_qDTyl3M5F8FY3RbxKDaAyj0uEyaYHx-QnMsH9M4w2zg,AMERICAS
TinJe0Cvk45kKpIE4qkNEHgKyu3bhq5x3ktAU2uCdROt299FaxMLHMI7T3Awrqt_TPpbNg7afSht2g,AMERICAS
M-QEOzp_mGl7ZQaA1mURaWWJhjqfrcUuj5Ny5OZBSZt36hj5s2I4Ls3VTRK4hlANchtzoxLUUwEj1w,EUROPE
S_En5pG2obOsRcLMOR2avSplycstLO7-RTkQCjUAxF2sn67By9-sO0Exz2JnGTCCVWckWspqjqgNSA,ASIA
TQEFsF47xtNuivfkQQ02ejyaPO2HYX4YQwpCfD6IKGLjTU15m-03We1kj3Tvhv_-3k-CCKAin6CT8w,EUROPE
j3q97R_i8frpbfsXkB4rPZOx-Nv7UR7MR7bmCb-IuUqF4f8UujEwnMXpaLnaToDZgi9QyoFJAKNF6Q,SEA
hqHlppRpKlmcxhc2K6FvHARjCSAjHkCC277Okk1dFQuVUPF_wdb8GXJ6ZaZsugCWFN1nF-TUpJoomA,SEA
Fpg55aBITqedP4Xd-92wCSGjj9DfEWVI5G_wjDNX6vKhslY81bi-vumY8kpU0jAmM4kKt-tm91gQUg,ASIA
o1R8zY0B1kseo2GXb2GdgMer3N4EZvX1w3iI6gPkKerV2Mzk5zh7D2Kj6Y5ZSL0KNYvbtBrqAykU_g,ASIA
QvMFsBAhJPpIrLedCB5qMfzeY4YwddN0nGJGCoFO7g8EZenxRaGTUUuebuQ-IDwSFo6GNJxES_ISCg,EUROPE
Mtj-13EeTY4RXPqP4mCG0-nys2-pz8n2_c8KEQqOXrGvKCapbXriOAixL3GJ1bmseEP_x0BcBt6irQ,EUROPE
U2nGcJiIO1A7VdVys4I65O2ZLvxWh7RlQ1DyG7VQpq-k-rdwyGAPOZkOT8-fUPRXWe9E7N_9VzkaoQ,AMERICAS
Tfcv3A0DM8Sbe5g_d5QLBvr3syynqwb_LfbBa9z31xn4BcwmmfwB6BT2jnRNhq-lau4M96W0tKwXHA,SEA
pAb9u32IiGsYlUqzgE5Y5DrzBZiCgwZ8UQqNku-4w-NMIbzuYgHvvIKAPpKgdIKQCZuBRrydHpMk3A,SEA
WzJk-PMHdy6ECvOAF38iTvz5AFncMkI_zgc059Nnv2PT9oZoLoFN6CiqsDdv6qKPwDguWDYtZVOBbQ,AMERICAS
ydzKJw6ifIZE-3832u-heyKbn1zruMdYP2fnHtWk-NEUu0AaVgygufFAIzK6fVX6_9uVAPi05K33MQ,SEA
29y-cGLneCay9-N0ghTCC-eB_xeYwCiyh0GY-dNUFmM9huz7Q1odSzTsaTh2G2qsZq_e4skGsVUtiA,AMERICAS
iIWyNcfIBHKzFjZQ_6n8Dl7ODOambOPtTvAodR-8XyOVIJP-5JigHbWlzPemc5xLBMrGT_dsfmSVKw,EUROPE
bywTsrFB1GH3adrhXp9BU7G0f859L8q1ifNbGnuOMvYI3guKe_ysGqKNOYjlpoETX3x2ZwowixlrAQ,SEA
nF36DVGuTsBmNUtHaJjygQ4j6UJppiyNDpGaZtur21dYU_1RQ3aEf7Rma6BVJvl23ljlbqoyBHBYvw,EUROPE
ZfXYW-sPqcePcVF-53LxnC34RVdGUWETdr-lIn4QJEA3xDh61ZZb_nartQs7XqUFyse_AI3-YZ68yQ,AMERICAS
wOasbKIXqPMww49-KPpr-udK00wdxY0KfIBvSxXlR_qL939tz8z3EH2P1tRDRP0tnEP4Uye_oyBmVg,EUROPE
FCl16vr1uLTgAfYXLhPuZ_qSMT1wn7oaI_yUzgIn2pVtj_C3NyrPwWTgXO9VAJynKfctQ16ToiBqbw,SEA
1NEjUOzD_7onUPJmxkbSbVSU5VzpS2tmTFJ2KMGkkU5fkoL92qiKHL0zfEw_4-9t4JI300WyhDIV0A,EUROPE
4Nf8GM4aN6cDjvQ6B8bUCDXvEBS9j08F00Ftm_MfCbiXwmjGpd1tWq2jLp4z2Hex_UdSa-z8AP8jBA,SEA
q0p9X2GTY4DOQnnqqgmNGo0wMfciNjHjaGtpFKK4BtJREDeeHhZg-s3JToZDWdbOW0oGqHLT5RmJIw,EUROPE
G7XwelGXhsbQBCOPugGAGuCFx5iNOMihbehOkYQgEKVj0f1-A9EMgdkUCA7wvCHQY0eKLCM9FGrgrQ,AMERICAS
mjo_THPr41jdcoMwRB2tMkoWkYVQjIDETJ5LdyNV5uKEZWtZMDaHZZ0-AzKXCiTy396EGf40D0uRyw,AMERICAS
0ui3G8UqRlSnwnDMNJ2jDG9wmJB3e7K8GqFC7Ia8VNWxDdeZN93CO0MH44BC0V59kbKYj85qKx0fGw,EUROPE
G_Af9sGo3fbe7lsYCpv1dPEfpce2vUk38MGWONZa2g09SYe87qnvEJi6i8rOICOqAEErK75W6E3ubA,EUROPE
Y15DMWho4g--B9ApkLY-RcqMs2dCvU7Dzj4l1YQVvvZD-COoZW-PeUuS8niLEyLkrl6EZGQvMclTPw,EUROPE
jAWtDVQIyrfcveIzNE-idJhfMxfk40klLSDNK3C4JpLxHTxSbo5cQwMO3nNY2_y2OydniqILuCTRkA,EUROPE
zF-_4lMNeZN6fRxZBBEwkaiwecGGHqBGUmdiXVQ6g9JkKDNf_mFcr0ORm3L3Ffy_5RiO5B2IG2vyaQ,SEA
jv4p710NoZ3kyoIAYL-zHYYAtXTcaL9MvJFeNT6QFvl1bRnT6eeKQzcdVUU2VV_dVJzDn-UVx9Em-Q,ASIA
_71leDyZA-P5Mj1gOEaD8nG4t4oPMYE37K8jC6UAyWDZ05a3upIYRceagy4lpZ_2ZLs8F6KrdhKysw,SEA
ZZcb-RyeJziz0dMYwCH-PipPxREM1tZ4KnF3PAAkwJZRrhCA3nDO92kkjgTGP450WXrt_7zRWp1drw,SEA
k9S-JnReO2bV-xUyYATDw5pGmoZS2MLCkkFjiqvOf_mI1jno6S2E3mXYD19zDw4fPjUNL26KxdDn1g,AMERICAS
GbCz847DBjQ61lTDQ1jTrdLqLPX1RwDJlKSXvw7OkHD7wSh-E7iQfWKy7qsQIzMTazjVm6qlbUr2rQ,EUROPE
yNoZKa1P3941EBiGcS2xL-pBVCBgODbTh5ijzK4UpHFwUwpltOatdjULUtW4c2BSzAdIhMgQfx5glA,SEA
OHuulOugjsyhYcB6BHf5ap1HjTYvtndENyTuunfqIAYIMtozVrK23xbLKZ6dd1b7BC8_waSgdFgGhw,AMERICAS
3rDj1xJox873NmdBLJqTj1_z1ukK78twvVJPRHSRTZJ2ejrIvxvT5Vg-742Vo_C6ViftVx2MUdKEXA,EUROPE
lVveJ-mEzols-eJDnvLNXRP8ScC6-OODQe9ivrgKBmBaQfCsz-t3gGWPH_rzuZR7pEcM-kQ9hWVgoA,ASIA
jOuoIyJ4sH0aBvL0ykRE3r5heLEkXkvuePW2ln9Nt60qRfC8nbB0AbfoedNm9CdmELchoqCdDiFHZw,EUROPE
nYG7MqiEqYAWd2LK0JeyVwKWRI047Q3k4LVg03ghLs5gEbQO6o3KLaaB3GqV10DTYsg-yhwTzWD5_Q,SEA
0ROIhoxgeHZUPYUcQWLpkqXuHHU_Luex4rEw2lQbUhs5fIuPYM4ETrM4eFriedfdvsYpPaAlH-_utQ,AMERICAS
8MrJlFYQRLZw0CTTDuRxAbJ0w9WUvb8aApZp5oEsCc4ON4B2ZHLvhIF8unrQhj3tZihtnevI7qz5Dw,AMERICAS
v-RnJrreyftooMoJH2Bk7YOSMl-ZALSB7kFyOOLa82_PjW6B9hAlmtqya5qcPGJAe9Ker_9YWI9q9A,SEA
WkipM801kFZtUXVEq82UbWvGDkrEnDtRY8wiE1xY5Kjo4acrNK6KY7Ik6g-0Q0_jRtqbemLkqoo9JQ,AMERICAS
xnmytMhXvgxYSvOmP74ZPLN9h71WB7WhyIfO1YzmSg8jnfjmMKBLagI9u_YY9A34ff-toz5F1CM98A,ASIA
5WpM-wf55OLJANZqZ-7Y8QZZACPR9XZLr1qKQmGrMiLaOf7SwKk1lonvLUkTxFEJGoasCMewPYekQQ,AMERICAS
NPF2On4knqtisUJ72fLHdXjpHp28OHkSyrHaYvQywLrhquWSzRC74en0CnitHfMfWhbSdfEaH3ly6A,ASIA
nBGtlhJltqab_JFkQxoD90nYuhY7UHuqTxcSnkyhkLstf8pKoerQQ2JbjR1T28zmK6s1pct5ZEj7jg,EUROPE
JV-5IstM5J1H_aHZCa5RlqWpOFnd5SKEIT3UBxXHqPVYeC6qZQhwmujhMVZARncjDyQP86scTko0tw,AMERICAS
VzEsWrgMEBmKDcD9MtcnF4y5sSJ_K_DD2nGl0KYD7utzWBr-4pHoQtiLiNhxCD54qaOJjy_ry5Drng,ASIA
_dXcpi7VOMfv7NAHAq8iC_QGBNMnlAi8Y7bupmGtzzjNO-dwLWxYn4_e_cJvFOTUYWRD9F5nurIgZA,SEA
mvVA5Bfadta07UwxcfFi3A84jlK8PlB9sgZNITTyy0zqssvuwMDegLyWpGhvKajpMaIzl0bCVLtRQQ,SEA
2T5azm20mCBbjZpzxTodzjq26F4h897uUSKiv166GgWfUYKtvLBmIBtqKasIFP9aTfx7rNHMXN3Ryw,ASIA
SzZenOYzejQDZFzNshzP50Pmcu2UsrC-K5oFk2zurJHkaplazKeWRFlWWEToms-HlXN0sUC4-saMng,SEA
vNEQFG_WwVfIt0P67OpSPSbu9ZPbz-upMbOldP9WyT-UpyBFmV3GKlO4b4gZHyRp45lUBxVLHU8yMQ,SEA
rnpkBGZwb_3Secx0nA7u-6IRMIgRft9yDeBO9Pi326LF1sRbFB1CCfmD6OCN7gqPa0UG8v6QGfxjzg,SEA
w9KfZRD-z9LosUWriCi7A0ZiJXYTjpx2CIFbfpedSZwEmNHxVXm-qYLW6usZr9pjr9QbIOY0Qql4gQ,SEA
Z4CjQ79RQfkX8OHjFD9XxcqGXMQKkLYO8kl1HBFGbsLA0GW6d5UcYmif_wsRWkdDWT6Tge2MPDWhwQ,AMERICAS
5Zn0LUPraytr78Lyc3sT2QRrOMTHO2l0MrLAPcjACq6-6ERE2ptuk-ltLC45ZdsNQZTkZ2yLHeKI7A,SEA
5fpddL7lMk17EakaXGclnnuRvZTXFqGBtPsB21kOjORXZIRyOA-QiVZ6DeM77K1gGUcdB8MSgK-VpA,EUROPE
vzozwZZmxSly-Er36c35dpx7SS2NPsnL0Ks5udc-XDjboS4nhEKH7Z5iqNY5Y3Tk7AJJQCgvB9k8jg,EUROPE
XazMrDuivIjTeYKq22BCmmHsjS98OkPebvBqge-whTLshfBdBGI3vAsa9ikVD237UiNqm6UyQlZJ0g,EUROPE
nzY1aUIuCBLPYGUl4TEysAKESUCzljGc1dJMgbEeCpcgRa1VTfZq7-zLHo9A31dcofTzixku_BTBPA,AMERICAS
OVtmkdrFwXNrB8O49Jx6zDdK80kBGbnAvH2kcKJAoA7hU1StUxUy4vjfNlEeRO_7GiuXdNpBGZCLKw,ASIA
c9Ks7G45JnoxyN4GgHw7jsy5VCK-SGTTP81jTy3HwbgLBykN901HOSoGiouD4vM_0FclypsSV49sLQ,SEA
gR6l6pMLr0iRtiL_7HBBwUrw-vZezZNVxZ0Kb58rMSffZE9MM6FI-moaym-ERhyaWxa-mArI40zU9w,AMERICAS
hdWGo5I94xdrsiP9LnDoK1zx0QI9Tf3-Mc6x1RgMyRkY97PvumD5xbuB7CzvGVOo7ufZjZAggTK25A,AMERICAS
9SWM-1qbdvcucYSbOj1NuI8O2dpF5CxfHQP-cXr8VDXXTt7jelmc_31Etyt00colHwj-iW-wrRFKUA,SEA
LggowSDkWuy7IM1nRjYp3ObbjjC_CEjC7qutmi03k-2WC33X6rDB48E7alNI5Juc0zLBaoEkIv0tNQ,EUROPE
pfDblVrjc_IHBN1pKGcpdpRpO4xl4neygLcXUktKUva4hVO74qEMjXVxXQsiMU-RvkjsfvTHPTHLmw,EUROPE
6LRBJ5Lv8iulHzQyRqvw7CbQjFjwG8j6RAFwV7AgCjrZtq2PlDV2BI2jhMubPc9KMopjKF_2mndsIQ,AMERICAS
0TgpKxf_J0aO8OsDz14Ntv5z05REAr_VZxmMEYcWWW_SYD9XcT1edCqDQSBDURhWgvqlYN6WTEU8Qg,SEA
faJhLl9nyS4fAjTRZyvXzHXDk9WnbKpXlGIqerXupHqqgRdvQHOLPw6Thd7NlKmsbMJIab-gN3CtyA,AMERICAS
Ro14jxisLAVtI8-F67-Qzwluc0TALoFTYrFkaGosMDX5WFIRCRJ-0nxXdmVaOegneZfXAjycRqO_Vw,SEA
lPHYdvZJ7dkdF5n7wZxUNytdfVPokn4pz_Yzl5XIlP1PM5QSQAnd2ChKZnPeUOOuDcxFq4GSnQAaiQ,SEA
gtDg3TfCCVsFwKaIKvcUw_LqLBfpqN3LeqzQjRXAJHChDh4c57sAd4YYracnd1FyuWD-nIyXvpSLbA,SEA
nCFTVZKEjvWvNbwPHs4Fa8IMCKye4RFTqSc9tOXJNU3-caoefY4ub86Rtv7XvsKVberZ93OnoO65Qw,SEA
KOXIvF9g9QoMhKaRwUf99jXA3Xz5jzhI1RyVB68CNF4GiQxPJ0ISH7m-f1W2gw-ZKFA3-wOdM8BA0A,EUROPE
nTN5jtN2KmCq9IiWKpOCVpoCEvbUHKNPkgxYlf135eGZwOEvkC35-0-l8unciq1sC9qfg6NzE4IY_w,EUROPE
ZFC1gIhab8UIc5LBMetdvz_zBEjy2By6bTcY4nlgqcqgDWPRgKLmqxfsRYtNqGBsehb27GNYkpA64g,SEA
dqGYJb2XOxPN8383b9GZcnONMZC5VClYlMaWkvf_CDY0NWlUJa8Ic7e5VHtkx_dVY57j0j07oW9Nkw,ASIA
G5IQ6RMp6jIA6qDfDj4QAzdfVcWxZC8KA2iZoBhRRAodl2639kWA6z_wWTcQdyJRjbKNTWJk76yjTQ,SEA
kgCNcgomI7pSgxKrzZYPUre6aCD1fmEP4jyc7RmlI0aIHCAuw6aSj2o07ogmVsltiEwlO0VH-pBj1A,AMERICAS
17a6-NMUjJLBQawz6Son2lfrNcA0OJcZly1oLuHq3FsOZNXshaJ1yJZUxH7eZKKl-z4LWu7zCi2QXA,ASIA
zA4ZTQT4z33TmMB-_li2vy0VHG_FXAAna7HrNTVeopBT0p9x3juyGVGZ6av0GQ3gmYP0bf8kcr60uw,SEA
q9Tj-n_yYFh-xx1kpAnQ1rAasaMr92YLtQacqNt6VNygr6ev4OXDkpFTDx09moXUukfQxWlDjUZEpQ,SEA
DpV_pCouJhLwjULNwfu3C-ZRQq9UdHB1PqOao5pHGx-Xbbylzl4aXwd6nPP-VDIGlEM5yZcRNj0pXw,SEA
_GKs47IG3Db1pD9KMIYiW1h_HRMb2nnvjEpYrtbhxUMpff1LnzUfJH4Z5bA3EpX_pvN4AV3gY-S-vg,EUROPE
uZNWBqk7PIx612z7pDAJ-7Kc4c0C--h0mSaQpcEekOj0ALvFo3mr3ocDaPb8OYlxWdydrBVXVuMRlg,AMERICAS
2aThfI8oTal6dVW7Bs2VsbsO6XMuNDxrmjinDvTEBbfKBqLpmx5oPUM1SxfZtGpZtzr-bwiHyOheGQ,AMERICAS
C28bn9FgUlkm7lLU0Wfc33lGEcCZgXX_5aYdJEY3NvZ4Ub69ziCT0ZjC2LFzmDH31jZgCnDXkT6F7g,SEA
UgoLQuStHyuFanD4I5jPgc4EXLl3VMcpz8TQgPXtwkeN92rFqcTemsMBaHSGR2zt9MaLGfesBNh05Q,EUROPE
GD08lQxDbg8rNx8G1TYaR-Y4p4KuDmOfdL9domjpMp7HUORDkb6hefdfYZ8b5xdG-BIAJTopJAZr7w,SEA
PhtEAA5UTdWjHCBQUivKSdQoY2-BuN_JsBh6-FKrOYnbUARcEtKCHvPlnWeonocgf3atfqrC08G9Hw,EUROPE
1EEGArXumBuXkBs_PnOpcDJXL9xkf1ia1--LW202j18dhu6GxbGM1UFG0HkxO4FAlAjWa-KlTCDWDA,AMERICAS
7baOmj_d1txQfE3nQXWgBEFKifUQkwPEvhnBaO3qsmOafELdJNaoMQqFsa-rE-7XDFZqTp_x9hfaaw,SEA
FGskCoo3U0KYOw4-bSKjk0F-1uUPfKRZJeUJi1_DR9zn8DtXOJ-TkkxJbkVIxvRHbR4NYu6IbyoMew,SEA
Kml_DawGeKTqzOFB1Lb3A-1Oz54ZLjN4GD4kMg7wYEkam2DakFwj7oGnX_jZKqltNojDoq56JLuLAw,ASIA
Tpa9x3PUbJRqc_huhFAonVXJ54hNjD_cT0DflP50d3yiwq9UwhBREqhrrkqJOSDOwNFaQ7NKdf68QQ,EUROPE
OZHH2cPWA24Dm3XY5TY6H3fN9ZMKkpfmjSG6mkAg80FztkD_HjMdTtNAPes85B61WTdDyewfG0DjIA,ASIA
1rm876vp2Gr_JEgsZyyvnBJS2wbfeYqG1loMQNrfiCvZQJFz4EsWdFlOr81jr1io0lslIxgMDt6o-g,AMERICAS
qdf6CMzLlOSFW9Q7w_yMspvNRShZ-xgPuerjN0c9tKPFhYv-f5M55wNnv75QEqPC-go2P8l0a-eefA,SEA
s3EMw3sgHOfhbmAgb0yHGtSSPnf_KsEAEkwUmDlKdbrUN6-3kYUkoSbQfT3mqznuQz0lBKe1SZVKIw,SEA
T6Cb2i1uEVun2Ma90bqoGRLmFoJIxAV32On3OJwUMFLhHwYgh5XhPfLHHnK6DUQjWELZTG5M5acD2A,SEA
B-ml8tSpVBErVBYLd6bkNFEhEECZKk8058BaRK5LCct9QJ2bwAFa4GRk_Tm4HBrsYRLd1DMpSU2Q8w,AMERICAS
FyiQD9SWDRFAPZJyPNiWwBFweSYcCPX9nGhVFzb-jfgQoNyCiINhUPb2sRh00kv1wraGF8Aq7cA-Ww,EUROPE
QkSKqncBQl5Tlt5R27QGanBfHlhUYj4-6Ofop7r46nTTdmlttP0iUWhS1Wiry0pEcWRfFgU4pxSrsQ,EUROPE
1IOTqkgSwCDSgsS-pAHigONi_7rOImk_JwaSf0Jpvt7Mj5sTaFGRdw883X_y1r2Qwj0W8uMdLd8JyQ,AMERICAS
MBATS32X_LqWHF62nX09UUULwnk7xzfOgX6_RirV28bnhJ7FWW6a97R-s9-aPXATwJfJ05SFR0je5g,ASIA
f35VZTTNysV7utC-TXcroyQ9O_LtLWQXu6M7_4LqZZ90epG6ynkqmzbPzShcF9tqs1_jjMcTZy-zdw,AMERICAS
ydX0D7_FaVRgWbu_77tvKL8yCQEbJP_NUUjwWb_nvznHk_dvjBYm5CGURGNlZI8ebsaFwggB6YH2-w,SEA
DGKd2DuKw6u-FJVZxHQL6yMdEhjifiahmQHuUH8dTAkHqT6K8YKMQGA4m8WQ9tgRZt83VOZiqeaIag,AMERICAS
9GR6FkP3iKhbT6jApp2OlUBC7NVegDlEYYvXix3BPjB4x7Bjh9klSO9uxcXDn63wDq5X0hBz6JpQNg,EUROPE
2-HF2OgarXGudKeSvisKomUiIKftMR61FkNh56xZCnG3YXSXU-1oy7x-02MFxyiqToBRMnfUVp1tvw,SEA
me5Qdm9YTAFO4zKMNWwVv3DVQTevOs_ai3aMglii57pxEwrQ_-DS6-lFFJS9NmFa9aOUNSF2LtzUSg,EUROPE
csjqWKrdRL69pjJT0NqdXCiH0puUYL2iJUgu5RngCyahFxzMiFu0ZPYmE-49yBdf2Pb5aTLa1idE4Q,AMERICAS
QE6ZvzznYJlklwbn8virlrgUKX_f3noh_tRNaA_t8HQElIorhc7uiFXB2KuAuOCTPY9OknK-kakrpw,EUROPE
LCB6wSLw9C4g3cUjOPi7SpiABrUcuD9amZrY1XSmZQXPnGiQEGhyPa1FmT4ZQKJzIRY_kn4N5T93Ng,SEA
a00Rbw0fVcsQgW4rAz0LzoZsHRf9Sxz2aOSMlO7wNbVxOK5Vlx_a_3Y4Ge_t7Q0x4ku-_aaNp5WcxQ,EUROPE
B39qPpfztNbCqO6JTW4A3IR2iN57QojIfQQbcaVI_XKbe_d_p7cnQ6leGBuEva-HQsNRjQHLi7rfxw,SEA
9iSQ5NrqcISsniGK3TWUNpJGsrg78gMpaLzMInQ4yV-Y_jTiyHqNUGD3W2FnNUELQVaFWSGezSa9sw,EUROPE
_UX0EEK-1c7ZcI935iEyGhKqqdyJgeSB93iheGox3t9g3IsEXN9r1NjrJOeLZhH0LFbh71Auk14X9g,AMERICAS
q_LziiXFXQWE7WvjDX7WiicwkUpMlXy7oVvHtKtuc-FKIjnE4WFGouxFt0nrWWcyqFmUIp2ECGbBPg,EUROPE
xrv4nWkUMJWpkTMoWP2VyjPI_v7s4FONLadA6mPztyzufLOHHwekfmcKnm5HtP40kKTefILfB_erGQ,EUROPE
vk7JgmdfYqOryU_ul8OYU40V6AZ3L_2Q-EyHQD0J6gCqB8JVEv5HZoZbBmEps7rfAlXmUrxYIXsr0A,AMERICAS
CvHODNjjZgSkAUC8M3LU7t7iuBoqLbJ_7iFAzGKG9_GWbCrKao92yAjNAUaP3GVhtH3UEmUlaorfcA,SEA
KpAtwynVF7sfuCcC03E4myh2XGPaxHQIk1T63fvOCD-5yK2MOuShnlkrU7RwZQMvFmTDM2eAs6R94g,SEA
mI0LsOKs7FKdKhW_V-IkbsUqO-d1fYnARN5Bo9CwiyeM5-3-4AYUc4HcLNSLGLZrSX9_NqpxUmL7uw,SEA
QoWb0geTnD5NDOuTBx_dwTcjQv2Tfg271kum-fydiLzIuUbqXYhDg63_RgIv5nyzGZxVaZaddw8Gtg,EUROPE
wumVaObrNNfqYuL3fkH97dEQojyBWD7hsf9qAsvMo9QOxdKy1rZKgt_DUae_mYE-pHpwEqSBHrBu9g,EUROPE
lyu2l9tzApSqz1F1ckqR5LBUgKExpOaCasB1k7Uu3wd3z875dIhNub-k3MwdidHbjeB4OfBmJWcVbg,EUROPE
n7PxYV7-hcawEQqW-0vzne6QA9RncmX92ij0E-0LvmrjWFO6bN3KRNxcgOLQbEcvlIHnOTYYyxLA-w,AMERICAS
KjQxAOlR0STeevh4g84VVe24o8aabU5t_zr_cDUE17ujxqirboD8r0wtXINRACKjegQQWAczMgCgFw,EUROPE
5j_xPIZ2sjEGL7l5yztmjyFqBRIR2VArZ7zHkT2GFrH_3uS2tb_-SE1EdtCA6j6137bwJyERTRQZdA,EUROPE
me7jcJAwzmsP7dKuqGK83OUR9EeAxIAEzro0dmG7I_anN41ABUOy_PBc20RnM5oo1rZXUtut0Qgq2w,SEA
wX_9gvNJAriCHYS5J9JPbSwMkbH3wvSNe5RfaquyBu0WxOGAMK3K60nTFW9nwPqtCg5BFLjusZJOyg,AMERICAS
wzmw4kgNTMdAVMrWtZODYDOTS5xpwUHthmN9tbdzQhdEdvAxbiCemD9uIpjLDV0-uzhWKbIi3IJiNQ,ASIA
AbC-dK1z3pedxaY4laNJQCskqUp09mQxrNZ6qjalDqgaVPU9kcJBkKvJHTxAGpbDRCBygQdytFWhwg,EUROPE
DtlIouX9s46Fo4Xmn0iy0lzQFCs1uLSxSx4jhoP3x4Uoutd72Caz3-4daHX_BgDUqilxiJAy-DdMAg,SEA
bBYoEugoZ8EQHJ1r4DYNMaDzmTmh3LXJF33s4lOqHMAewzY4NxRRb_ko13jbFVW7DQvguYtCIU4wSA,EUROPE
yK0nHZ59QLG7diEwLflhX9Bfh0qAQ5szh6ZXSObVQ5i6hm-3mOWgc0cG3guIh4o-7dlqJjWd6Ge98A,EUROPE
aEW_UJ3RnlPRlluTM9Q-SfHlgEiwPZO5fIERlr-ai1Ypd-y660-UVAof8oFxBNn5jhhB8qKLly6CeA,SEA
ideOo5CU2rJJqELurHUD9JJsbpfy_h_KUPN_l8FMYuoecezGxytW6ZKuaGbr3IbzS8TynbRxxOM14w,EUROPE
nFfwtXiWYkTuTmMAzbbSxQr5woOvBFhhlpjQDgp5V2je-9RYQOsuGtenGTJ3gzBtoVDVFhKlvpKLcw,AMERICAS
vz3M5RGd7sDz6XkUYz7yij8J_uNsod8cFRJNZjyD2AW0wdwq5Vs2AwcNcD39GP7Q6MSf_f5W2DUhQw,SEA
AJwqd0l41w6VEeFUzItMhUFzikfyX1z65DQ8Sx1nptuZfxVgB9XCGkLEot-VdX4iyQJJBFW8EKI9HA,EUROPE
lSKnhvNAfcxxgEoInYse1o1qbW7e8TQSTU9rIKZCaDyM1sspnJlbARN7WA79Z4GvRSAoqZ8aQ6se2w,SEA
vU2NLomWHZTkm2uaZNxOaIAa1wtuJqy-YeKtWyt8v5tVZHP1iXW5X-WSElTQKu1-yUAddDwghzciAA,SEA
0oNE-6B4LIfSpGI2TCWnH0upQGUyakch5mwZ0gUEHK6fc7LpJaDW0O-KbuF40sUIAvJsgx-TCVo1SA,EUROPE
Oa0PHJd6NcqlPHE0WQAn6Pf0Ihr-ffDoPSU3sUXpyQJqkkF_qVRdb5QTCSE8APJ-uaViSqDQ2zmdWg,SEA
Utb79AtIxaS5TFY5OHFgILd_rTFChZKww95VcH-5G2eO71jzVKl7lIT7EyIB9DSx0hdE418WtKqNPQ,EUROPE
qGefBzF63VInd41C84LV1DxL4xtyn0FFwdxuDeBMbYRjZRz-dJX8GGcciD9T48zlXWw4sTNI7jCGrg,SEA
k1ACBG9JZyggA6zSl0qhTlQcSa7m5gF-Cq_Q8x4oqWcMlTE21xI9hCkuMozcoHiL7DZXjEYbUQ60FQ,EUROPE
B1RVX5aVP5PxdRkjxHf7IXPi1JYVLzICYVGEJaR7wGWCvnndzC-nUIUaE372jZpaAn_wdiJMvImyNQ,EUROPE
zQe_NQ3FwnxcUtVo5StzHKCjJzuwYcfeqAYnB3YBeRz42RAQRRNLNXntz5mwEOorXpvhh0zFsvXAuw,EUROPE
D14Cftg_bZK-EcKWC7xM9vVq_fV7ar27G67x5e0xjGzaAgFN6Pj5oywTW_ykV4fCAFG7d0Br_lxyiQ,EUROPE
Iz6xRCr06DSuv0vKln0MziSu12dNka32BsJ7TnlpmkI6XKwIVTqQ63O5GsCMSiApS5tRJLyDKKUDjg,EUROPE
9nOKadbVHNjIp59t0-EiJnMREVEACV6T5OuiMJxrVqjeBnkgrpbsors54WH5lhtMGdzce7vun66s-g,EUROPE
g0UL0Z8PAVLhO0qAXgzm4gbog09CJaoLNxzXj8U1vilBIJ0lf4zvRYnfyIZRkPSem8im9_FMfzmuFQ,SEA
CiW9nO2DWkK-fMZrLWdaOEqr5ffhtueqF8mWfB0tDX6rCQonZe6rPoT_omTaOK-Z27SF5qrCLDZuyA,EUROPE
WleMLjMf4sIxA0kGW3PvjG3jZoOL5kO9OzMuCexYbWmst6zN27zbMlZnfT7VVDPTf5nFO0C-Ipulcw,AMERICAS
KRpH4XuHNIyttQyhtcyz_cGHPadiFK6b4jg7fQw0BmHzBjdDTT2hynr9m2gWmJIOxtSfmSShNBDUCw,SEA
A8k2fdI2uBZ_Pu9pB4xz1Fjel-ujOc1jpR5y8PIXV7-2cjnu2TbWO0CCmcURdPVqavwuLKzxXmayeQ,SEA
PyUv34pMCnibhnw8wk6iDzIzprzqdTERQeuJ-RWarrXHyQ24p__vamqX79RMAhmSyyrp246K14oQuw,SEA
YK-iY2TnfpNSG_w-krMgYZ2tX_Ny-xMv31CCK0kAEJs0DQ8Mi_SodruxmYq2Ak5tVOCMSpQcgNr0Dw,SEA
m1x2gYmsC_QOtAMocseKtdGk5TZh6GlJGCKMyH4ldZzfviLAA6ZnGSUZghE00gpCczr8aMCYLCq4hg,EUROPE
e6mS7auDAq4W8BJyO36UCECZ_iEc8BtmQtILOJK03INKHGtyxdFimkHEtqzR1CrVTNucM_0_xULGbw,SEA
Bskr0mB5cuTSB5kr9rbTBYjgy4A1u-c39pGMyN8DxP-vmdzjkmMsGa2NY27GvzrtkHZX9RjW_v6GRw,AMERICAS
L_dspvCsi4aTxoy_Q_xGS-lf7akM1K4yTd2HAs1Jvl9wWa8gnFGHsLwYhb9b4A3OB0OzFf5_OAr3Mw,EUROPE
